Temperature (C)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
0.10000	89.800	48.844	0.020473	2319.7	4158.2	23.757	10.768	15.052	2050.5	-0.51164	11.671	0.26658	supercritical
0.10000	90.000	48.911	0.020445	2319.7	4159.8	23.748	10.769	15.052	2052.0	-0.51172	11.680	0.26686	supercritical
0.10000	90.200	48.977	0.020418	2319.6	4161.3	23.739	10.771	15.052	2053.6	-0.51181	11.689	0.26714	supercritical
0.10000	90.400	49.043	0.020390	2319.6	4162.9	23.729	10.772	15.053	2055.1	-0.51189	11.697	0.26742	supercritical
0.10000	90.600	49.109	0.020363	2319.5	4164.4	23.720	10.773	15.053	2056.6	-0.51197	11.706	0.26770	supercritical
0.10000	90.800	49.175	0.020335	2319.5	4166.0	23.711	10.774	15.053	2058.2	-0.51205	11.715	0.26798	supercritical
0.10000	91.000	49.241	0.020308	2319.4	4167.5	23.702	10.776	15.053	2059.7	-0.51213	11.724	0.26826	supercritical
0.10000	91.200	49.307	0.020281	2319.4	4169.0	23.693	10.777	15.054	2061.3	-0.51221	11.733	0.26854	supercritical
0.10000	91.400	49.373	0.020254	2319.4	4170.6	23.683	10.778	15.054	2062.8	-0.51229	11.742	0.26883	supercritical
0.10000	91.600	49.438	0.020227	2319.3	4172.1	23.674	10.780	15.054	2064.3	-0.51237	11.751	0.26911	supercritical
0.10000	91.800	49.504	0.020200	2319.3	4173.7	23.665	10.781	15.054	2065.9	-0.51245	11.760	0.26940	supercritical
0.10000	92.000	49.569	0.020174	2319.2	4175.2	23.656	10.782	15.054	2067.4	-0.51253	11.769	0.26968	supercritical
0.10000	92.200	49.634	0.020147	2319.2	4176.7	23.647	10.783	15.055	2069.0	-0.51260	11.778	0.26997	supercritical
0.10000	92.400	49.700	0.020121	2319.1	4178.3	23.638	10.785	15.055	2070.5	-0.51268	11.787	0.27025	supercritical
0.10000	92.600	49.765	0.020095	2319.1	4179.8	23.629	10.786	15.055	2072.0	-0.51276	11.795	0.27054	supercritical
0.10000	92.800	49.830	0.020068	2319.0	4181.4	23.620	10.787	15.055	2073.6	-0.51283	11.804	0.27083	supercritical
0.10000	93.000	49.895	0.020042	2319.0	4182.9	23.611	10.788	15.055	2075.1	-0.51290	11.813	0.27112	supercritical
0.10000	93.200	49.959	0.020016	2318.9	4184.5	23.602	10.790	15.056	2076.6	-0.51298	11.822	0.27140	supercritical
0.10000	93.400	50.024	0.019990	2318.9	4186.0	23.593	10.791	15.056	2078.1	-0.51305	11.831	0.27169	supercritical
0.10000	93.600	50.088	0.019965	2318.9	4187.6	23.584	10.792	15.056	2079.7	-0.51312	11.840	0.27198	supercritical
0.10000	93.800	50.153	0.019939	2318.8	4189.1	23.575	10.793	15.056	2081.2	-0.51319	11.849	0.27228	supercritical
0.10000	94.000	50.217	0.019913	2318.8	4190.6	23.566	10.795	15.056	2082.7	-0.51326	11.858	0.27257	supercritical
0.10000	94.200	50.282	0.019888	2318.7	4192.2	23.557	10.796	15.057	2084.2	-0.51333	11.867	0.27286	supercritical
0.10000	94.400	50.346	0.019863	2318.7	4193.7	23.548	10.797	15.057	2085.8	-0.51340	11.876	0.27315	supercritical
0.10000	94.600	50.410	0.019837	2318.7	4195.3	23.539	10.798	15.057	2087.3	-0.51347	11.885	0.27345	supercritical
0.10000	94.800	50.474	0.019812	2318.6	4196.8	23.530	10.800	15.057	2088.8	-0.51354	11.894	0.27374	supercritical
0.10000	95.000	50.538	0.019787	2318.6	4198.4	23.521	10.801	15.057	2090.3	-0.51361	11.902	0.27404	supercritical
0.10000	95.200	50.601	0.019762	2318.6	4199.9	23.513	10.802	15.058	2091.9	-0.51367	11.911	0.27434	supercritical
0.10000	95.400	50.665	0.019737	2318.5	4201.5	23.504	10.803	15.058	2093.4	-0.51374	11.920	0.27463	supercritical
0.10000	95.600	50.729	0.019713	2318.5	4203.0	23.495	10.805	15.058	2094.9	-0.51381	11.929	0.27493	supercritical
0.10000	95.800	50.792	0.019688	2318.4	4204.6	23.486	10.806	15.058	2096.4	-0.51387	11.938	0.27523	supercritical
0.10000	96.000	50.855	0.019664	2318.4	4206.1	23.477	10.807	15.058	2097.9	-0.51393	11.947	0.27553	supercritical
0.10000	96.200	50.919	0.019639	2318.4	4207.7	23.469	10.808	15.059	2099.4	-0.51400	11.956	0.27583	supercritical
0.10000	96.400	50.982	0.019615	2318.3	4209.2	23.460	10.810	15.059	2100.9	-0.51406	11.965	0.27613	supercritical
0.10000	96.600	51.045	0.019591	2318.3	4210.8	23.451	10.811	15.059	2102.4	-0.51412	11.974	0.27643	supercritical
0.10000	96.800	51.108	0.019566	2318.3	4212.3	23.443	10.812	15.059	2104.0	-0.51418	11.983	0.27673	supercritical
0.10000	97.000	51.171	0.019542	2318.2	4213.9	23.434	10.813	15.059	2105.5	-0.51425	11.992	0.27704	supercritical
0.10000	97.200	51.234	0.019518	2318.2	4215.4	23.425	10.815	15.059	2107.0	-0.51431	12.001	0.27734	supercritical
0.10000	97.400	51.296	0.019495	2318.2	4217.0	23.417	10.816	15.060	2108.5	-0.51437	12.010	0.27765	supercritical
0.10000	97.600	51.359	0.019471	2318.2	4218.5	23.408	10.817	15.060	2110.0	-0.51443	12.019	0.27795	supercritical
0.10000	97.800	51.421	0.019447	2318.1	4220.1	23.400	10.818	15.060	2111.5	-0.51448	12.027	0.27826	supercritical
0.10000	98.000	51.484	0.019424	2318.1	4221.6	23.391	10.820	15.060	2113.0	-0.51454	12.036	0.27857	supercritical
0.10000	98.200	51.546	0.019400	2318.1	4223.2	23.383	10.821	15.060	2114.5	-0.51460	12.045	0.27887	supercritical
0.10000	98.400	51.608	0.019377	2318.0	4224.7	23.374	10.822	15.061	2116.0	-0.51466	12.054	0.27918	supercritical
0.10000	98.600	51.670	0.019353	2318.0	4226.3	23.366	10.823	15.061	2117.5	-0.51471	12.063	0.27949	supercritical
0.10000	98.800	51.732	0.019330	2318.0	4227.8	23.357	10.825	15.061	2119.0	-0.51477	12.072	0.27980	supercritical
0.10000	99.000	51.794	0.019307	2318.0	4229.4	23.349	10.826	15.061	2120.5	-0.51482	12.081	0.28011	supercritical
0.10000	99.200	51.856	0.019284	2317.9	4230.9	23.340	10.827	15.061	2122.0	-0.51488	12.090	0.28043	supercritical
0.10000	99.400	51.918	0.019261	2317.9	4232.5	23.332	10.828	15.061	2123.5	-0.51493	12.099	0.28074	supercritical
0.10000	99.600	51.980	0.019238	2317.9	4234.0	23.323	10.829	15.062	2125.0	-0.51499	12.108	0.28105	supercritical
0.10000	99.800	52.041	0.019216	2317.8	4235.6	23.315	10.831	15.062	2126.5	-0.51504	12.117	0.28137	supercritical
0.10000	100.00	52.103	0.019193	2317.8	4237.1	23.307	10.832	15.062	2128.0	-0.51509	12.126	0.28168	supercritical
0.10000	100.20	52.164	0.019170	2317.8	4238.7	23.298	10.833	15.062	2129.4	-0.51514	12.135	0.28200	supercritical
0.10000	100.40	52.225	0.019148	2317.8	4240.2	23.290	10.834	15.062	2130.9	-0.51519	12.144	0.28232	supercritical
0.10000	100.60	52.286	0.019125	2317.8	4241.8	23.282	10.836	15.062	2132.4	-0.51524	12.153	0.28263	supercritical
0.10000	100.80	52.348	0.019103	2317.7	4243.3	23.273	10.837	15.063	2133.9	-0.51529	12.162	0.28295	supercritical
0.10000	101.00	52.409	0.019081	2317.7	4244.9	23.265	10.838	15.063	2135.4	-0.51534	12.171	0.28327	supercritical
0.10000	101.20	52.469	0.019059	2317.7	4246.4	23.257	10.839	15.063	2136.9	-0.51539	12.179	0.28359	supercritical
0.10000	101.40	52.530	0.019037	2317.7	4248.0	23.248	10.840	15.063	2138.4	-0.51544	12.188	0.28391	supercritical
0.10000	101.60	52.591	0.019015	2317.6	4249.5	23.240	10.842	15.063	2139.8	-0.51549	12.197	0.28424	supercritical
0.10000	101.80	52.652	0.018993	2317.6	4251.1	23.232	10.843	15.063	2141.3	-0.51554	12.206	0.28456	supercritical
0.10000	102.00	52.712	0.018971	2317.6	4252.6	23.224	10.844	15.064	2142.8	-0.51558	12.215	0.28488	supercritical
0.10000	102.20	52.773	0.018949	2317.6	4254.2	23.216	10.845	15.064	2144.3	-0.51563	12.224	0.28521	supercritical
0.10000	102.40	52.833	0.018928	2317.6	4255.7	23.207	10.846	15.064	2145.8	-0.51567	12.233	0.28553	supercritical
0.10000	102.60	52.893	0.018906	2317.5	4257.3	23.199	10.848	15.064	2147.2	-0.51572	12.242	0.28586	supercritical
0.10000	102.80	52.953	0.018885	2317.5	4258.9	23.191	10.849	15.064	2148.7	-0.51576	12.251	0.28619	supercritical
0.10000	103.00	53.014	0.018863	2317.5	4260.4	23.183	10.850	15.064	2150.2	-0.51581	12.260	0.28652	supercritical
0.10000	103.20	53.074	0.018842	2317.5	4262.0	23.175	10.851	15.065	2151.7	-0.51585	12.269	0.28684	supercritical
0.10000	103.40	53.134	0.018821	2317.5	4263.5	23.167	10.853	15.065	2153.1	-0.51589	12.278	0.28717	supercritical
0.10000	103.60	53.193	0.018799	2317.5	4265.1	23.159	10.854	15.065	2154.6	-0.51594	12.287	0.28751	supercritical
0.10000	103.80	53.253	0.018778	2317.4	4266.6	23.151	10.855	15.065	2156.1	-0.51598	12.296	0.28784	supercritical
0.10000	104.00	53.313	0.018757	2317.4	4268.2	23.143	10.856	15.065	2157.6	-0.51602	12.305	0.28817	supercritical
0.10000	104.20	53.372	0.018736	2317.4	4269.7	23.134	10.857	15.065	2159.0	-0.51606	12.314	0.28850	supercritical
0.10000	104.40	53.432	0.018715	2317.4	4271.3	23.126	10.859	15.066	2160.5	-0.51610	12.323	0.28884	supercritical
0.10000	104.60	53.491	0.018695	2317.4	4272.8	23.118	10.860	15.066	2162.0	-0.51614	12.332	0.28917	supercritical
0.10000	104.80	53.551	0.018674	2317.4	4274.4	23.110	10.861	15.066	2163.4	-0.51618	12.341	0.28951	supercritical
0.10000	105.00	53.610	0.018653	2317.4	4276.0	23.103	10.862	15.066	2164.9	-0.51622	12.350	0.28985	supercritical
0.10000	105.20	53.669	0.018633	2317.3	4277.5	23.095	10.863	15.066	2166.3	-0.51626	12.359	0.29018	supercritical
0.10000	105.40	53.728	0.018612	2317.3	4279.1	23.087	10.865	15.066	2167.8	-0.51630	12.368	0.29052	supercritical
0.10000	105.60	53.787	0.018592	2317.3	4280.6	23.079	10.866	15.066	2169.3	-0.51634	12.377	0.29086	supercritical
0.10000	105.80	53.846	0.018572	2317.3	4282.2	23.071	10.867	15.067	2170.7	-0.51637	12.386	0.29120	supercritical
0.10000	106.00	53.905	0.018551	2317.3	4283.7	23.063	10.868	15.067	2172.2	-0.51641	12.394	0.29155	supercritical
0.10000	106.20	53.963	0.018531	2317.3	4285.3	23.055	10.869	15.067	2173.6	-0.51644	12.403	0.29189	supercritical
0.10000	106.40	54.022	0.018511	2317.3	4286.8	23.047	10.871	15.067	2175.1	-0.51648	12.412	0.29223	supercritical
0.10000	106.60	54.081	0.018491	2317.3	4288.4	23.039	10.872	15.067	2176.6	-0.51652	12.421	0.29258	supercritical
0.10000	106.80	54.139	0.018471	2317.3	4290.0	23.031	10.873	15.067	2178.0	-0.51655	12.430	0.29292	supercritical
0.10000	107.00	54.197	0.018451	2317.3	4291.5	23.024	10.874	15.067	2179.5	-0.51658	12.439	0.29327	supercritical
0.10000	107.20	54.256	0.018431	2317.2	4293.1	23.016	10.875	15.068	2180.9	-0.51662	12.448	0.29362	supercritical
0.10000	107.40	54.314	0.018411	2317.2	4294.6	23.008	10.876	15.068	2182.4	-0.51665	12.457	0.29396	supercritical
0.10000	107.60	54.372	0.018392	2317.2	4296.2	23.000	10.878	15.068	2183.8	-0.51668	12.466	0.29431	supercritical
0.10000	107.80	54.430	0.018372	2317.2	4297.7	22.993	10.879	15.068	2185.3	-0.51672	12.475	0.29466	supercritical
0.10000	108.00	54.488	0.018353	2317.2	4299.3	22.985	10.880	15.068	2186.7	-0.51675	12.484	0.29502	supercritical
0.10000	108.20	54.546	0.018333	2317.2	4300.9	22.977	10.881	15.068	2188.2	-0.51678	12.493	0.29537	supercritical
0.10000	108.40	54.604	0.018314	2317.2	4302.4	22.969	10.882	15.069	2189.6	-0.51681	12.502	0.29572	supercritical
0.10000	108.60	54.662	0.018294	2317.2	4304.0	22.962	10.884	15.069	2191.0	-0.51684	12.511	0.29608	supercritical
0.10000	108.80	54.719	0.018275	2317.2	4305.5	22.954	10.885	15.069	2192.5	-0.51687	12.520	0.29643	supercritical
0.10000	109.00	54.777	0.018256	2317.2	4307.1	22.946	10.886	15.069	2193.9	-0.51690	12.529	0.29679	supercritical
0.10000	109.20	54.834	0.018237	2317.2	4308.6	22.939	10.887	15.069	2195.4	-0.51693	12.538	0.29714	supercritical
0.10000	109.40	54.892	0.018218	2317.2	4310.2	22.931	10.888	15.069	2196.8	-0.51696	12.547	0.29750	supercritical
0.10000	109.60	54.949	0.018199	2317.2	4311.8	22.923	10.889	15.069	2198.3	-0.51699	12.556	0.29786	supercritical
0.10000	109.80	55.006	0.018180	2317.2	4313.3	22.916	10.891	15.069	2199.7	-0.51701	12.565	0.29822	supercritical
0.10000	110.00	55.063	0.018161	2317.2	4314.9	22.908	10.892	15.070	2201.1	-0.51704	12.574	0.29858	supercritical
0.10000	110.20	55.120	0.018142	2317.2	4316.4	22.901	10.893	15.070	2202.6	-0.51707	12.583	0.29894	supercritical
0.10000	110.40	55.177	0.018123	2317.2	4318.0	22.893	10.894	15.070	2204.0	-0.51709	12.592	0.29931	supercritical
0.10000	110.60	55.234	0.018105	2317.2	4319.6	22.885	10.895	15.070	2205.4	-0.51712	12.601	0.29967	supercritical
0.10000	110.80	55.291	0.018086	2317.2	4321.1	22.878	10.896	15.070	2206.9	-0.51715	12.610	0.30003	supercritical
0.10000	111.00	55.348	0.018068	2317.2	4322.7	22.870	10.898	15.070	2208.3	-0.51717	12.619	0.30040	supercritical
0.10000	111.20	55.405	0.018049	2317.2	4324.2	22.863	10.899	15.070	2209.7	-0.51720	12.628	0.30077	supercritical
0.10000	111.40	55.461	0.018031	2317.2	4325.8	22.855	10.900	15.071	2211.2	-0.51722	12.637	0.30114	supercritical
0.10000	111.60	55.518	0.018012	2317.2	4327.3	22.848	10.901	15.071	2212.6	-0.51724	12.646	0.30150	supercritical
0.10000	111.80	55.574	0.017994	2317.2	4328.9	22.840	10.902	15.071	2214.0	-0.51727	12.655	0.30187	supercritical
0.10000	112.00	55.630	0.017976	2317.2	4330.5	22.833	10.904	15.071	2215.4	-0.51729	12.664	0.30225	supercritical
0.10000	112.20	55.687	0.017958	2317.2	4332.0	22.826	10.905	15.071	2216.9	-0.51731	12.673	0.30262	supercritical
0.10000	112.40	55.743	0.017939	2317.2	4333.6	22.818	10.906	15.071	2218.3	-0.51734	12.682	0.30299	supercritical
0.10000	112.60	55.799	0.017921	2317.2	4335.1	22.811	10.907	15.071	2219.7	-0.51736	12.691	0.30337	supercritical
0.10000	112.80	55.855	0.017903	2317.2	4336.7	22.803	10.908	15.072	2221.1	-0.51738	12.700	0.30374	supercritical
0.10000	113.00	55.911	0.017886	2317.2	4338.3	22.796	10.909	15.072	2222.6	-0.51740	12.709	0.30412	supercritical
0.10000	113.20	55.967	0.017868	2317.2	4339.8	22.789	10.910	15.072	2224.0	-0.51742	12.718	0.30449	supercritical
0.10000	113.40	56.023	0.017850	2317.2	4341.4	22.781	10.912	15.072	2225.4	-0.51744	12.727	0.30487	supercritical
0.10000	113.60	56.079	0.017832	2317.2	4342.9	22.774	10.913	15.072	2226.8	-0.51746	12.736	0.30525	supercritical
0.10000	113.80	56.134	0.017814	2317.2	4344.5	22.766	10.914	15.072	2228.2	-0.51748	12.745	0.30563	supercritical
0.10000	114.00	56.190	0.017797	2317.2	4346.1	22.759	10.915	15.072	2229.6	-0.51750	12.754	0.30601	supercritical
0.10000	114.20	56.245	0.017779	2317.2	4347.6	22.752	10.916	15.072	2231.1	-0.51752	12.763	0.30640	supercritical
0.10000	114.40	56.301	0.017762	2317.2	4349.2	22.745	10.917	15.073	2232.5	-0.51753	12.772	0.30678	supercritical
0.10000	114.60	56.356	0.017744	2317.2	4350.7	22.737	10.919	15.073	2233.9	-0.51755	12.781	0.30716	supercritical
0.10000	114.80	56.411	0.017727	2317.3	4352.3	22.730	10.920	15.073	2235.3	-0.51757	12.790	0.30755	supercritical
0.10000	115.00	56.467	0.017710	2317.3	4353.9	22.723	10.921	15.073	2236.7	-0.51759	12.799	0.30794	supercritical
0.10000	115.20	56.522	0.017692	2317.3	4355.4	22.716	10.922	15.073	2238.1	-0.51760	12.808	0.30832	supercritical
0.10000	115.40	56.577	0.017675	2317.3	4357.0	22.708	10.923	15.073	2239.5	-0.51762	12.817	0.30871	supercritical
0.10000	115.60	56.632	0.017658	2317.3	4358.5	22.701	10.924	15.073	2240.9	-0.51764	12.827	0.30910	supercritical
0.10000	115.80	56.687	0.017641	2317.3	4360.1	22.694	10.925	15.074	2242.3	-0.51765	12.836	0.30949	supercritical
0.10000	116.00	56.742	0.017624	2317.3	4361.7	22.687	10.927	15.074	2243.7	-0.51767	12.845	0.30988	supercritical
0.10000	116.20	56.796	0.017607	2317.3	4363.2	22.679	10.928	15.074	2245.2	-0.51768	12.854	0.31028	supercritical
0.10000	116.40	56.851	0.017590	2317.3	4364.8	22.672	10.929	15.074	2246.6	-0.51770	12.863	0.31067	supercritical
0.10000	116.60	56.906	0.017573	2317.3	4366.3	22.665	10.930	15.074	2248.0	-0.51771	12.872	0.31107	supercritical
0.10000	116.80	56.960	0.017556	2317.4	4367.9	22.658	10.931	15.074	2249.4	-0.51772	12.881	0.31146	supercritical
0.10000	117.00	57.015	0.017539	2317.4	4369.5	22.651	10.932	15.074	2250.8	-0.51774	12.890	0.31186	supercritical
0.10000	117.20	57.069	0.017523	2317.4	4371.0	22.644	10.933	15.074	2252.2	-0.51775	12.899	0.31226	supercritical
0.10000	117.40	57.123	0.017506	2317.4	4372.6	22.637	10.935	15.075	2253.6	-0.51776	12.908	0.31266	supercritical
0.10000	117.60	57.178	0.017489	2317.4	4374.2	22.630	10.936	15.075	2255.0	-0.51777	12.917	0.31306	supercritical
0.10000	117.80	57.232	0.017473	2317.4	4375.7	22.622	10.937	15.075	2256.3	-0.51779	12.926	0.31346	supercritical
0.10000	118.00	57.286	0.017456	2317.4	4377.3	22.615	10.938	15.075	2257.7	-0.51780	12.935	0.31386	supercritical
0.10000	118.20	57.340	0.017440	2317.4	4378.8	22.608	10.939	15.075	2259.1	-0.51781	12.944	0.31427	supercritical
0.10000	118.40	57.394	0.017423	2317.5	4380.4	22.601	10.940	15.075	2260.5	-0.51782	12.953	0.31467	supercritical
0.10000	118.60	57.448	0.017407	2317.5	4382.0	22.594	10.941	15.075	2261.9	-0.51783	12.962	0.31508	supercritical
0.10000	118.80	57.502	0.017391	2317.5	4383.5	22.587	10.943	15.075	2263.3	-0.51784	12.971	0.31549	supercritical
0.10000	119.00	57.555	0.017375	2317.5	4385.1	22.580	10.944	15.076	2264.7	-0.51785	12.980	0.31589	supercritical
0.10000	119.20	57.609	0.017358	2317.5	4386.6	22.573	10.945	15.076	2266.1	-0.51786	12.989	0.31630	supercritical
0.10000	119.40	57.663	0.017342	2317.5	4388.2	22.566	10.946	15.076	2267.5	-0.51787	12.998	0.31672	supercritical
0.10000	119.60	57.716	0.017326	2317.6	4389.8	22.559	10.947	15.076	2268.9	-0.51788	13.007	0.31713	supercritical
0.10000	119.80	57.770	0.017310	2317.6	4391.3	22.552	10.948	15.076	2270.3	-0.51788	13.017	0.31754	supercritical
0.10000	120.00	57.823	0.017294	2317.6	4392.9	22.545	10.949	15.076	2271.6	-0.51789	13.026	0.31795	supercritical
